Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
+109.633,+001.438,+166.098,+0.358,+0.355,-0.656,+00.2560,-02.4080,+09.7010,-00.000865,+00.000378,+00.000629
+109.429,+001.439,+166.101,+0.370,+0.360,-0.660,+00.2610,-02.4090,+09.7360,-00.001239,-00.001189,+00.000249
+109.211,+001.438,+166.100,+0.363,+0.350,-0.666,+00.2520,-02.4260,+09.7260,-00.000159,-00.001315,+00.001007
+108.989,+001.438,+166.100,+0.360,+0.353,-0.652,+00.2510,-02.4050,+09.6970,+00.000263,-00.000225,-00.000128
+108.760,+001.432,+166.099,+0.360,+0.355,-0.651,+00.2570,-02.4160,+09.7420,-00.000905,-00.000134,-00.000018
+108.531,+001.432,+166.102,+0.361,+0.353,-0.656,+00.2460,-02.4040,+09.7050,+00.000847,-00.001168,-00.000209
+108.289,+001.432,+166.104,+0.364,+0.353,-0.653,+00.2450,-02.3940,+09.7290,+00.000647,-00.000893,+00.000564
+108.052,+001.433,+166.109,+0.361,+0.353,-0.656,+00.2640,-02.4100,+09.7090,-00.000183,-00.001237,+00.000883
+107.803,+001.432,+166.110,+0.356,+0.352,-0.655,+00.2490,-02.4130,+09.7490,-00.000447,-00.001022,+00.000442
+107.550,+001.438,+166.099,+0.368,+0.357,-0.653,+00.2700,-02.3910,+09.7640,+00.000139,+00.000688,+00.000469
+107.296,+001.440,+166.100,+0.358,+0.349,-0.653,+00.2460,-02.3860,+09.7390,-00.000831,+00.000734,+00.002039
+107.034,+001.441,+166.100,+0.363,+0.344,-0.653,+00.2470,-02.4050,+09.7430,-00.000700,-00.000287,+00.000609
+106.758,+001.439,+166.099,+0.361,+0.350,-0.652,+00.2610,-02.4380,+09.7190,-00.000554,-00.000515,+00.001598
+106.486,+001.440,+166.097,+0.356,+0.349,-0.657,+00.2450,-02.4060,+09.6850,+00.001128,+00.000554,+00.000467
+106.206,+001.436,+166.096,+0.360,+0.349,-0.661,+00.2340,-02.4050,+09.7790,-00.000529,+00.000321,+00.001715
+105.914,+001.435,+166.098,+0.357,+0.349,-0.656,+00.2690,-02.4030,+09.7210,+00.000225,+00.000430,+00.001066
+105.626,+001.435,+166.105,+0.360,+0.357,-0.654,+00.2350,-02.3950,+09.7430,-00.000519,-00.000543,+00.000648
+105.331,+001.432,+166.104,+0.359,+0.347,-0.652,+00.2450,-02.3760,+09.7170,-00.000575,-00.000867,+00.001825
+105.032,+001.432,+166.101,+0.357,+0.354,-0.653,+00.2460,-02.4150,+09.7100,-00.000262,-00.000739,-00.000322
+104.726,+001.438,+166.107,+0.359,+0.350,-0.656,+00.2420,-02.4020,+09.7690,-00.000476,+00.000344,+00.000328
+104.412,+001.436,+166.103,+0.363,+0.353,-0.656,+00.2720,-02.3910,+09.7600,-00.000330,+00.000355,+00.000290
+104.096,+001.439,+166.105,+0.356,+0.347,-0.651,+00.2590,-02.4060,+09.7210,-00.001107,-00.000553,+00.000851
+103.773,+001.437,+166.105,+0.363,+0.350,-0.659,+00.2380,-02.4090,+09.7180,-00.000167,-00.001032,+00.001543
+103.442,+001.430,+166.105,+0.367,+0.347,-0.662,+00.2580,-02.3930,+09.7260,-00.000383,+00.000263,+00.000554
+103.103,+001.434,+166.097,+0.361,+0.351,-0.649,+00.2600,-02.4170,+09.7270,-00.000801,-00.000254,+00.001050
+102.760,+001.436,+166.098,+0.358,+0.357,-0.657,+00.2580,-02.4080,+09.7150,-00.000847,-00.000370,+00.001331
+102.416,+001.435,+166.102,+0.361,+0.352,-0.654,+00.2540,-02.4010,+09.7410,+00.000856,-00.000008,+00.002197
+102.065,+001.437,+166.104,+0.361,+0.360,-0.658,+00.2510,-02.3900,+09.6920,-00.000097,-00.001555,+00.000479
+101.709,+001.436,+166.105,+0.360,+0.347,-0.654,+00.2480,-02.4110,+09.6980,+00.000785,+00.000221,+00.000945
+101.346,+001.435,+166.103,+0.359,+0.347,-0.652,+00.2320,-02.3940,+09.6930,-00.001526,-00.000972,+00.001916
+100.982,+001.435,+166.099,+0.357,+0.349,-0.648,+00.2470,-02.3870,+09.7120,+00.001052,+00.000141,+00.000536
+100.619,+001.437,+166.103,+0.364,+0.351,-0.657,+00.2310,-02.4230,+09.7260,+00.000384,-00.001640,+00.001982
+100.241,+001.431,+166.101,+0.357,+0.352,-0.651,+00.2470,-02.4040,+09.7190,-00.000376,-00.000065,+00.002125
+099.847,+001.436,+166.099,+0.363,+0.361,-0.654,+00.2440,-02.4060,+09.7210,-00.000416,+00.000366,+00.001681
+099.450,+001.438,+166.097,+0.364,+0.361,-0.656,+00.2450,-02.4140,+09.7370,+00.000709,-00.001281,+00.001659
+099.055,+001.438,+166.097,+0.365,+0.352,-0.650,+00.2730,-02.3980,+09.7460,-00.001255,-00.000161,+00.002516
+098.654,+001.440,+166.092,+0.362,+0.354,-0.667,+00.2380,-02.4120,+09.7210,+00.000587,+00.000060,+00.003236
+098.237,+001.435,+166.095,+0.355,+0.352,-0.653,+00.2730,-02.3930,+09.7570,+00.000759,-00.001137,+00.002163
+097.821,+001.433,+166.090,+0.365,+0.351,-0.653,+00.2600,-02.3940,+09.7330,+00.000098,-00.000339,+00.001258
+097.398,+001.429,+166.089,+0.360,+0.352,-0.658,+00.2640,-02.3890,+09.7330,-00.000833,+00.000283,+00.002722
+096.970,+001.431,+166.094,+0.361,+0.351,-0.650,+00.2530,-02.3930,+09.6910,-00.001052,+00.000759,+00.001667
+096.544,+001.436,+166.095,+0.360,+0.353,-0.651,+00.2660,-02.4090,+09.7090,+00.000831,-00.000101,+00.001204
+096.108,+001.438,+166.107,+0.360,+0.350,-0.654,+00.2320,-02.4070,+09.7290,-00.000226,-00.000200,+00.002017
+095.667,+001.435,+166.104,+0.360,+0.352,-0.660,+00.2510,-02.4110,+09.7480,+00.000359,-00.000376,+00.001463
+095.231,+001.430,+166.105,+0.362,+0.360,-0.654,+00.2240,-02.4010,+09.7200,+00.000529,-00.000143,+00.000989
+094.775,+001.431,+166.107,+0.360,+0.354,-0.658,+00.2480,-02.4000,+09.7370,+00.000663,-00.000523,+00.002484
+094.162,+001.434,+166.101,+0.366,+0.356,-0.655,+00.2220,-02.4100,+09.7260,+00.000250,-00.000351,+00.002447
+093.008,+001.431,+166.100,+0.360,+0.350,-0.651,+00.2360,-02.4120,+09.7570,-00.000657,-00.000732,+00.002150
+091.845,+001.432,+166.092,+0.360,+0.362,-0.655,+00.2490,-02.4080,+09.7190,-00.000445,-00.001853,+00.002477
+090.676,+001.434,+166.100,+0.359,+0.352,-0.656,+00.2390,-02.4100,+09.7350,+00.000230,-00.001314,+00.002699
+089.500,+001.436,+166.098,+0.356,+0.352,-0.650,+00.2300,-02.3810,+09.7290,+00.000349,+00.000203,+00.003303
+088.314,+001.434,+166.104,+0.360,+0.352,-0.651,+00.2560,-02.4010,+09.7330,-00.000519,+00.000199,+00.003298
+087.122,+001.433,+166.103,+0.361,+0.351,-0.649,+00.2570,-02.4090,+09.6860,-00.000362,-00.000434,+00.001776
+085.921,+001.433,+166.106,+0.363,+0.353,-0.648,+00.2300,-02.3940,+09.7260,-00.000530,-00.003029,+00.002800
+084.716,+001.438,+166.100,+0.362,+0.346,-0.656,+00.2630,-02.4230,+09.7360,+00.001749,-00.001420,+00.004548
+083.509,+001.433,+166.102,+0.363,+0.348,-0.659,+00.2350,-02.3930,+09.7070,+00.000242,-00.000527,+00.003228
+082.296,+001.429,+166.103,+0.361,+0.348,-0.649,+00.2570,-02.4100,+09.7010,-00.000467,+00.000560,+00.003656
+081.074,+001.429,+166.104,+0.361,+0.347,-0.658,+00.2390,-02.4040,+09.7340,+00.000343,-00.001573,+00.003160
+079.845,+001.429,+166.102,+0.361,+0.355,-0.661,+00.2310,-02.4080,+09.6640,-00.000028,-00.000341,+00.004083
+078.611,+001.435,+166.100,+0.364,+0.349,-0.655,+00.2730,-02.3940,+09.6870,-00.000710,-00.001287,+00.003318
+077.375,+001.433,+166.100,+0.357,+0.351,-0.653,+00.2540,-02.3950,+09.7100,-00.000319,-00.000568,+00.004094
+076.124,+001.438,+166.101,+0.361,+0.350,-0.663,+00.2360,-02.3900,+09.7220,-00.000014,-00.000718,+00.003665
+074.873,+001.433,+166.105,+0.362,+0.358,-0.650,+00.2770,-02.4000,+09.7120,+00.000629,-00.001700,+00.003295
+073.615,+001.433,+166.108,+0.361,+0.350,-0.656,+00.2640,-02.3860,+09.7250,+00.000142,-00.001852,+00.003059
+072.352,+001.439,+166.110,+0.363,+0.372,-0.661,+00.2690,-02.4110,+09.7300,+00.000004,-00.000594,+00.004287
+071.076,+001.437,+166.112,+0.361,+0.352,-0.654,+00.2340,-02.3960,+09.7160,+00.000617,-00.000463,+00.005306
+069.795,+001.429,+166.106,+0.362,+0.355,-0.658,+00.2630,-02.4050,+09.7410,-00.000810,-00.000972,+00.004547
+068.510,+001.425,+166.101,+0.358,+0.351,-0.658,+00.2660,-02.4040,+09.7360,-00.000204,-00.000980,+00.004572
+067.216,+001.428,+166.099,+0.361,+0.351,-0.649,+00.2490,-02.4000,+09.7040,+00.001167,-00.001962,+00.004943
+065.918,+001.429,+166.103,+0.362,+0.355,-0.658,+00.2420,-02.4030,+09.7180,+00.000283,+00.000741,+00.004432
+064.611,+001.429,+166.101,+0.359,+0.357,-0.660,+00.2320,-02.4150,+09.7500,-00.000343,-00.000725,+00.005133
+063.300,+001.434,+166.100,+0.358,+0.350,-0.651,+00.2640,-02.4240,+09.7350,-00.000085,-00.000991,+00.004901
+061.982,+001.434,+166.100,+0.359,+0.347,-0.656,+00.2300,-02.4070,+09.7150,+00.000599,-00.001075,+00.003997
+060.664,+001.432,+166.101,+0.365,+0.351,-0.661,+00.2570,-02.4180,+09.7130,+00.000922,-00.001851,+00.005353
+059.337,+001.427,+166.100,+0.363,+0.349,-0.650,+00.2600,-02.4020,+09.7200,+00.000365,-00.001041,+00.004103
+058.006,+001.426,+166.097,+0.363,+0.352,-0.663,+00.2430,-02.4100,+09.6880,+00.000787,-00.001128,+00.004929
+056.664,+001.431,+166.101,+0.362,+0.348,-0.661,+00.2420,-02.4160,+09.7370,+00.001001,-00.001418,+00.006034
+055.314,+001.431,+166.099,+0.359,+0.347,-0.658,+00.2400,-02.4040,+09.7330,+00.000609,-00.002103,+00.006107
+053.963,+001.431,+166.091,+0.361,+0.353,-0.649,+00.2620,-02.3950,+09.7090,-00.000134,-00.001598,+00.005938
+052.603,+001.427,+166.095,+0.360,+0.348,-0.654,+00.2570,-02.3970,+09.7150,+00.001200,-00.001527,+00.004393
+051.238,+001.424,+166.094,+0.360,+0.359,-0.653,+00.2480,-02.4110,+09.7320,+00.000779,-00.001908,+00.005849
+049.868,+001.424,+166.094,+0.360,+0.350,-0.651,+00.2570,-02.4220,+09.6980,-00.000914,-00.001574,+00.006217
+048.493,+001.430,+166.093,+0.358,+0.357,-0.653,+00.2290,-02.4120,+09.7070,+00.000296,-00.001686,+00.005820
+047.118,+001.431,+166.094,+0.362,+0.353,-0.652,+00.2670,-02.4030,+09.7240,+00.000020,-00.001264,+00.004844
+045.732,+001.431,+166.096,+0.358,+0.349,-0.653,+00.2780,-02.4220,+09.6980,-00.000570,-00.000349,+00.006336
+044.340,+001.430,+166.092,+0.361,+0.353,-0.656,+00.2580,-02.4200,+09.7300,+00.000368,-00.001202,+00.005976
+042.943,+001.436,+166.098,+0.360,+0.353,-0.653,+00.2510,-02.4210,+09.7390,+00.000669,-00.001826,+00.006073
+041.544,+001.428,+166.098,+0.360,+0.350,-0.654,+00.2410,-02.3970,+09.7290,+00.000967,-00.002356,+00.005715
+040.136,+001.432,+166.099,+0.361,+0.348,-0.656,+00.2720,-02.4190,+09.7390,+00.000287,-00.001799,+00.006669
+038.725,+001.437,+166.099,+0.360,+0.352,-0.653,+00.2570,-02.3930,+09.7220,-00.000350,-00.002327,+00.005519
+037.306,+001.435,+166.102,+0.357,+0.349,-0.655,+00.2550,-02.4240,+09.7300,+00.001106,-00.002267,+00.006114
+035.882,+001.430,+166.097,+0.363,+0.349,-0.652,+00.2510,-02.3990,+09.7510,-00.000676,-00.000870,+00.006845
+034.458,+001.430,+166.096,+0.358,+0.347,-0.651,+00.2770,-02.3900,+09.7480,-00.000307,-00.002225,+00.006561
+033.029,+001.427,+166.091,+0.361,+0.355,-0.662,+00.2350,-02.4060,+09.7150,+00.000401,-00.000982,+00.006404
+031.593,+001.429,+166.095,+0.361,+0.350,-0.656,+00.2480,-02.4120,+09.7450,-00.000160,-00.002467,+00.006734
+030.151,+001.429,+166.094,+0.356,+0.353,-0.655,+00.2590,-02.4120,+09.7290,-00.000421,-00.001849,+00.007222
+028.706,+001.429,+166.094,+0.366,+0.359,-0.657,+00.2590,-02.4070,+09.7050,+00.000093,-00.001017,+00.008055
+027.296,+001.436,+166.091,+0.360,+0.352,-0.667,+00.2710,-02.4130,+09.7270,-00.000224,-00.002315,+00.008198
+026.360,+001.440,+166.092,+0.360,+0.352,-0.651,+00.2500,-02.4180,+09.7330,-00.000810,-00.001029,+00.006281
+025.928,+001.440,+166.092,+0.361,+0.347,-0.667,+00.2430,-02.3860,+09.7070,+00.000695,-00.001850,+00.008128
+025.633,+001.440,+166.086,+0.361,+0.360,-0.660,+00.2240,-02.4120,+09.7110,+00.000302,-00.002340,+00.008311
+025.384,+001.440,+166.093,+0.361,+0.352,-0.654,+00.2430,-02.3910,+09.7080,+00.001006,+00.000192,+00.007530
+025.151,+001.440,+166.093,+0.360,+0.355,-0.656,+00.2720,-02.4140,+09.7340,+00.001685,-00.001730,+00.007699
+024.949,+001.442,+166.093,+0.359,+0.356,-0.660,+00.2450,-02.4030,+09.7640,+00.000494,-00.003092,+00.007447
+024.794,+001.436,+166.093,+0.360,+0.353,-0.653,+00.2410,-02.4330,+09.7070,-00.000446,-00.003091,+00.006955
+024.690,+001.431,+166.096,+0.360,+0.361,-0.662,+00.2410,-02.4090,+09.7130,+00.001731,-00.001881,+00.007949
+024.592,+001.433,+166.100,+0.362,+0.352,-0.661,+00.2580,-02.4210,+09.7380,+00.001035,-00.001825,+00.006806
+024.502,+001.430,+166.106,+0.364,+0.361,-0.654,+00.2670,-02.4120,+09.6950,-00.000199,-00.001594,+00.006829
+024.421,+001.436,+166.106,+0.357,+0.354,-0.653,+00.2550,-02.3890,+09.7320,+00.001219,-00.001119,+00.007614
+024.350,+001.436,+166.093,+0.357,+0.354,-0.650,+00.2570,-02.4090,+09.7390,-00.000555,-00.001632,+00.006913
+024.287,+001.435,+166.094,+0.358,+0.354,-0.657,+00.2360,-02.4110,+09.7170,+00.000100,-00.002092,+00.008577
+024.265,+001.435,+166.099,+0.359,+0.352,-0.655,+00.2430,-02.4270,+09.7190,+00.000992,-00.002450,+00.006394
+024.251,+001.427,+166.096,+0.366,+0.351,-0.662,+00.2480,-02.4000,+09.7070,+00.000840,-00.001778,+00.006951
+024.235,+001.422,+166.098,+0.362,+0.350,-0.654,+00.2510,-02.3800,+09.7080,-00.000033,-00.000538,+00.006117
+024.216,+001.426,+166.100,+0.359,+0.352,-0.655,+00.2280,-02.4210,+09.7200,+00.000861,-00.002159,+00.005873
+024.204,+001.423,+166.094,+0.356,+0.356,-0.655,+00.2560,-02.4050,+09.7370,-00.000465,-00.001516,+00.006375
+024.206,+001.422,+166.101,+0.362,+0.353,-0.654,+00.2310,-02.3950,+09.7460,+00.000797,-00.000464,+00.006364
+024.198,+001.424,+166.103,+0.360,+0.359,-0.656,+00.2490,-02.4190,+09.7490,-00.000146,-00.002388,+00.006756
+024.199,+001.431,+166.100,+0.363,+0.351,-0.659,+00.2470,-02.4040,+09.7070,+00.000401,-00.000881,+00.007116
+024.185,+001.426,+166.101,+0.364,+0.356,-0.659,+00.2590,-02.4020,+09.7490,-00.000405,-00.002129,+00.005288
+024.194,+001.429,+166.098,+0.363,+0.350,-0.657,+00.2420,-02.4180,+09.7380,-00.000082,-00.001149,+00.006842
+024.160,+001.435,+166.098,+0.357,+0.349,-0.655,+00.2380,-02.4150,+09.7270,+00.000093,-00.001578,+00.006493
+024.128,+001.434,+166.104,+0.362,+0.348,-0.656,+00.2610,-02.3940,+09.7100,+00.000285,-00.002890,+00.007336
+024.134,+001.432,+166.102,+0.364,+0.350,-0.663,+00.2400,-02.4070,+09.7420,+00.000409,-00.001784,+00.006329
+024.129,+001.434,+166.102,+0.357,+0.351,-0.653,+00.2440,-02.4200,+09.7250,+00.000128,-00.000469,+00.006669
+024.156,+001.431,+166.102,+0.362,+0.351,-0.654,+00.2330,-02.4240,+09.7910,-00.001070,-00.000902,+00.006482
+024.196,+001.436,+166.096,+0.358,+0.351,-0.657,+00.2490,-02.3940,+09.7390,+00.001113,-00.003272,+00.006909
+024.214,+001.434,+166.100,+0.358,+0.349,-0.658,+00.2370,-02.4110,+09.6990,+00.000091,-00.002154,+00.006431
+024.235,+001.436,+166.101,+0.358,+0.347,-0.651,+00.2380,-02.4100,+09.7020,+00.000329,-00.001635,+00.004777
+025.828,+001.465,+166.000,+0.360,+0.348,-0.654,+00.1350,-02.3390,+09.6370,-00.001448,+00.047716,-00.169544
+044.375,+001.350,+166.105,+0.315,+0.326,-0.686,+00.4000,-02.4210,+09.7670,+00.001486,+00.068761,-00.252624
+048.948,+001.335,+166.048,+0.307,+0.314,-0.686,+00.3030,-02.4780,+09.7510,-00.015087,+00.038452,-00.163779
+062.396,+001.285,+165.948,+0.290,+0.282,-0.712,-00.1350,-02.3550,+09.4990,+00.000230,+00.095786,-00.395379
+080.890,+001.156,+165.890,+0.261,+0.202,-0.728,+00.2730,-02.3370,+09.7900,-00.003617,+00.080508,-00.304115
+098.605,+001.042,+165.843,+0.270,+0.129,-0.755,+00.1270,-02.3840,+09.7550,-00.012695,+00.104576,-00.408043
+111.627,+001.009,+165.806,+0.283,+0.080,-0.766,+00.2360,-02.4540,+09.6350,+00.007085,+00.019609,-00.076760
+111.873,+001.046,+166.067,+0.288,+0.074,-0.772,+00.2700,-02.3720,+09.7080,+00.006230,-00.000663,+00.005690
+111.498,+001.112,+166.196,+0.288,+0.079,-0.767,+00.2130,-02.3630,+09.7290,+00.000383,-00.002603,+00.005685
+111.124,+001.178,+166.314,+0.290,+0.074,-0.770,+00.2230,-02.3180,+09.7250,+00.001112,-00.001101,+00.005979
+110.750,+001.222,+166.373,+0.289,+0.076,-0.772,+00.2040,-02.3780,+09.7460,+00.000298,-00.002865,+00.006253
+110.374,+001.240,+166.387,+0.292,+0.076,-0.766,+00.2230,-02.3700,+09.7380,-00.000528,-00.001961,+00.006454
+109.998,+001.245,+166.410,+0.289,+0.072,-0.777,+00.2270,-02.3480,+09.7330,-00.000074,-00.001904,+00.006615
+109.618,+001.242,+166.413,+0.290,+0.075,-0.764,+00.2300,-02.3480,+09.7360,+00.000337,-00.001076,+00.006744
+109.236,+001.246,+166.421,+0.286,+0.071,-0.772,+00.2240,-02.3530,+09.7170,-00.000973,-00.001462,+00.005280
+108.859,+001.242,+166.428,+0.289,+0.070,-0.768,+00.1950,-02.3610,+09.7470,-00.000874,-00.001736,+00.006240
+108.481,+001.238,+166.423,+0.291,+0.072,-0.770,+00.2310,-02.3500,+09.7520,+00.000491,-00.002130,+00.006316
+108.093,+001.240,+166.424,+0.293,+0.082,-0.773,+00.2160,-02.3600,+09.7710,+00.000582,-00.001969,+00.005578
+107.708,+001.246,+166.420,+0.288,+0.077,-0.770,+00.2410,-02.3680,+09.7220,-00.000575,-00.001640,+00.006435
+107.320,+001.249,+166.417,+0.286,+0.074,-0.774,+00.2120,-02.3380,+09.7550,+00.000402,-00.001190,+00.006508
+106.545,+001.248,+166.427,+0.289,+0.074,-0.774,+00.2110,-02.3580,+09.7180,-00.000591,-00.002095,+00.005899
+106.013,+001.246,+166.428,+0.286,+0.071,-0.769,+00.2200,-02.3570,+09.7240,+00.000940,-00.001804,+00.005444
+105.614,+001.245,+166.421,+0.287,+0.073,-0.772,+00.2100,-02.3580,+09.7530,+00.000996,-00.002070,+00.006531
+105.211,+001.245,+166.427,+0.289,+0.080,-0.770,+00.2140,-02.3580,+09.7240,-00.000311,-00.000109,+00.005475
+104.807,+001.245,+166.431,+0.289,+0.074,-0.774,+00.2200,-02.3460,+09.7100,+00.002191,-00.001940,+00.006493
+104.393,+001.251,+166.432,+0.289,+0.077,-0.774,+00.2030,-02.3440,+09.7130,+00.000394,-00.001305,+00.006604
+103.979,+001.256,+166.429,+0.288,+0.072,-0.765,+00.2220,-02.3680,+09.7710,-00.000135,-00.001581,+00.006387
+103.565,+001.255,+166.430,+0.290,+0.077,-0.768,+00.1970,-02.3500,+09.7150,+00.000051,-00.000859,+00.005932
+103.151,+001.247,+166.427,+0.287,+0.076,-0.772,+00.2070,-02.3580,+09.7370,+00.000478,-00.001296,+00.005627
+102.737,+001.252,+166.426,+0.286,+0.088,-0.767,+00.2160,-02.3410,+09.7130,+00.001590,-00.001549,+00.006164
+102.314,+001.252,+166.428,+0.294,+0.069,-0.769,+00.2200,-02.3520,+09.7430,+00.000691,-00.001703,+00.005972
+101.892,+001.257,+166.429,+0.286,+0.078,-0.773,+00.2240,-02.3590,+09.7050,+00.001156,-00.001222,+00.006216
+101.467,+001.256,+166.432,+0.284,+0.078,-0.766,+00.1970,-02.3550,+09.7050,+00.000865,-00.002103,+00.006706
+101.038,+001.250,+166.432,+0.284,+0.071,-0.777,+00.2160,-02.3470,+09.7270,-00.000639,-00.001103,+00.005644
+100.609,+001.248,+166.427,+0.287,+0.074,-0.767,+00.2350,-02.3560,+09.7010,+00.000452,-00.002171,+00.006753
+100.170,+001.252,+166.426,+0.290,+0.069,-0.774,+00.2220,-02.3470,+09.7570,+00.000361,-00.000964,+00.006241
+099.733,+001.246,+166.427,+0.287,+0.077,-0.772,+00.2230,-02.3570,+09.7550,+00.001454,-00.002433,+00.005470
+099.292,+001.245,+166.425,+0.292,+0.079,-0.779,+00.2180,-02.3530,+09.7320,+00.000826,-00.001471,+00.006951
+098.850,+001.246,+166.426,+0.287,+0.074,-0.772,+00.2100,-02.3500,+09.7330,+00.000251,-00.000275,+00.005361
+098.400,+001.247,+166.428,+0.287,+0.071,-0.769,+00.2290,-02.3600,+09.7180,+00.000645,-00.000972,+00.005682
+097.946,+001.243,+166.438,+0.288,+0.081,-0.772,+00.2050,-02.3510,+09.7400,-00.000355,-00.002538,+00.005455
+097.490,+001.238,+166.435,+0.291,+0.072,-0.768,+00.2250,-02.3470,+09.7720,-00.000061,-00.001687,+00.005318
+097.035,+001.246,+166.435,+0.286,+0.071,-0.771,+00.2000,-02.3370,+09.7360,-00.000612,-00.002559,+00.005674
+096.571,+001.246,+166.426,+0.289,+0.075,-0.767,+00.2000,-02.3480,+09.7440,-00.000926,-00.001544,+00.006514
+096.101,+001.242,+166.425,+0.289,+0.075,-0.767,+00.1930,-02.3520,+09.7270,+00.000500,-00.002280,+00.005753
+095.631,+001.243,+166.426,+0.284,+0.073,-0.769,+00.2390,-02.3630,+09.7270,-00.000348,-00.001899,+00.007233
+095.163,+001.245,+166.429,+0.286,+0.073,-0.769,+00.2150,-02.3490,+09.7330,-00.000035,-00.002425,+00.005957
+094.686,+001.246,+166.427,+0.287,+0.073,-0.774,+00.2110,-02.3380,+09.7480,+00.000260,-00.001264,+00.006474
+094.197,+001.248,+166.428,+0.283,+0.070,-0.766,+00.2150,-02.3460,+09.7400,-00.000352,-00.001880,+00.007350
+093.709,+001.246,+166.429,+0.287,+0.073,-0.773,+00.2160,-02.3440,+09.7380,-00.000433,-00.000764,+00.006845
+093.224,+001.246,+166.438,+0.288,+0.073,-0.779,+00.2090,-02.3230,+09.7210,-00.000634,-00.002324,+00.007480
+092.731,+001.247,+166.432,+0.286,+0.076,-0.775,+00.2170,-02.3680,+09.7460,+00.000687,-00.001820,+00.006227
+092.226,+001.249,+166.436,+0.288,+0.074,-0.770,+00.2160,-02.3610,+09.7460,+00.000677,-00.002757,+00.006170
+091.719,+001.244,+166.431,+0.286,+0.073,-0.771,+00.2360,-02.3580,+09.7120,+00.000703,-00.000843,+00.006670
+091.214,+001.238,+166.430,+0.289,+0.069,-0.776,+00.2120,-02.3200,+09.7100,-00.000296,-00.002088,+00.006960
+090.702,+001.238,+166.435,+0.287,+0.074,-0.773,+00.2140,-02.3630,+09.7290,+00.000137,-00.000787,+00.007903
+090.187,+001.243,+166.435,+0.289,+0.072,-0.767,+00.1930,-02.3440,+09.7520,+00.000417,-00.001571,+00.006556
+089.661,+001.247,+166.441,+0.284,+0.071,-0.768,+00.1920,-02.3570,+09.7520,-00.000235,-00.000982,+00.006338
+089.133,+001.242,+166.441,+0.287,+0.077,-0.771,+00.2080,-02.3430,+09.7750,+00.000456,-00.001086,+00.006048
+088.609,+001.244,+166.433,+0.287,+0.077,-0.773,+00.2290,-02.3630,+09.7050,+00.000466,-00.001416,+00.007949
+088.072,+001.237,+166.427,+0.291,+0.075,-0.775,+00.2340,-02.3560,+09.7370,+00.001266,-00.001741,+00.006062
+087.535,+001.243,+166.424,+0.289,+0.082,-0.769,+00.2240,-02.3580,+09.7420,+00.000027,-00.001047,+00.007666
+086.995,+001.236,+166.425,+0.289,+0.069,-0.768,+00.2080,-02.3430,+09.7340,-00.000654,-00.002041,+00.006506
+086.448,+001.235,+166.427,+0.286,+0.073,-0.771,+00.2120,-02.3550,+09.7380,-00.000948,-00.002096,+00.006629
+085.895,+001.233,+166.428,+0.290,+0.074,-0.772,+00.2180,-02.3550,+09.7340,-00.000404,-00.000571,+00.007034
+085.337,+001.237,+166.430,+0.289,+0.080,-0.769,+00.2070,-02.3240,+09.7580,+00.000356,-00.001640,+00.007010
+084.780,+001.242,+166.426,+0.286,+0.086,-0.768,+00.2270,-02.3590,+09.7400,+00.000649,-00.000678,+00.007135
+084.217,+001.234,+166.422,+0.290,+0.082,-0.772,+00.2000,-02.3490,+09.7500,-00.000396,-00.001441,+00.006514
+083.650,+001.240,+166.424,+0.283,+0.071,-0.766,+00.2200,-02.3400,+09.7400,+00.000810,-00.000575,+00.005118
+083.071,+001.245,+166.423,+0.289,+0.075,-0.765,+00.2090,-02.3330,+09.7280,-00.000451,-00.000836,+00.007179
+082.487,+001.244,+166.428,+0.284,+0.078,-0.772,+00.2100,-02.3570,+09.7560,+00.000846,-00.001965,+00.006412
+081.901,+001.242,+166.426,+0.286,+0.076,-0.767,+00.2020,-02.3380,+09.7380,+00.000488,-00.001567,+00.006202
+081.308,+001.238,+166.420,+0.289,+0.072,-0.769,+00.1990,-02.3720,+09.7910,+00.000393,-00.001439,+00.006695
+080.714,+001.241,+166.422,+0.290,+0.074,-0.772,+00.2070,-02.3440,+09.7300,+00.000016,-00.000972,+00.006744
+080.114,+001.237,+166.426,+0.292,+0.085,-0.772,+00.2380,-02.3410,+09.7160,+00.000463,-00.002052,+00.006560
+079.505,+001.234,+166.425,+0.285,+0.074,-0.769,+00.1980,-02.3550,+09.7210,+00.000315,-00.001933,+00.007352
